class_index,class,image_name
703,n03891251,ILSVRC2012_val_00032376.JPEG
680,n03825788,ILSVRC2012_val_00042674.JPEG
261,n02112350,ILSVRC2012_val_00014547.JPEG
978,n09428293,ILSVRC2012_val_00007950.JPEG
520,n03131574,ILSVRC2012_val_00022500.JPEG
5,n01496331,ILSVRC2012_val_00027633.JPEG
183,n02093859,ILSVRC2012_val_00037440.JPEG
324,n02280649,ILSVRC2012_val_00037181.JPEG
607,n03590841,ILSVRC2012_val_00006340.JPEG
305,n02172182,ILSVRC2012_val_00013351.JPEG
860,n04443257,ILSVRC2012_val_00010184.JPEG
64,n01749939,ILSVRC2012_val_00044333.JPEG
90,n01820546,ILSVRC2012_val_00042679.JPEG
874,n04487081,ILSVRC2012_val_00042445.JPEG
266,n02113712,ILSVRC2012_val_00023113.JPEG
355,n02437616,ILSVRC2012_val_00030927.JPEG
227,n02105412,ILSVRC2012_val_00021424.JPEG
948,n07742313,ILSVRC2012_val_00007029.JPEG
115,n01950731,ILSVRC2012_val_00029798.JPEG
34,n01665541,ILSVRC2012_val_00042328.JPEG
16,n01560419,ILSVRC2012_val_00031772.JPEG
425,n02793495,ILSVRC2012_val_00019730.JPEG
641,n03720891,ILSVRC2012_val_00024420.JPEG
569,n03417042,ILSVRC2012_val_00007477.JPEG
647,n03733805,ILSVRC2012_val_00041079.JPEG
182,n02093754,ILSVRC2012_val_00003616.JPEG
820,n04310018,ILSVRC2012_val_00028485.JPEG
352,n02422699,ILSVRC2012_val_00047823.JPEG
890,n04540053,ILSVRC2012_val_00003897.JPEG
278,n02119789,ILSVRC2012_val_00042699.JPEG
173,n02091244,ILSVRC2012_val_00036181.JPEG
160,n02088094,ILSVRC2012_val_00046996.JPEG
223,n02104365,ILSVRC2012_val_00006842.JPEG
800,n04243546,ILSVRC2012_val_00048185.JPEG
949,n07745940,ILSVRC2012_val_00021854.JPEG
715,n03929855,ILSVRC2012_val_00013102.JPEG
611,n03598930,ILSVRC2012_val_00037231.JPEG
643,n03724870,ILSVRC2012_val_00001334.JPEG
496,n03026506,ILSVRC2012_val_00040934.JPEG
548,n03290653,ILSVRC2012_val_00046229.JPEG
125,n01986214,ILSVRC2012_val_00023951.JPEG
252,n02110627,ILSVRC2012_val_00038448.JPEG
420,n02787622,ILSVRC2012_val_00042522.JPEG
329,n02321529,ILSVRC2012_val_00036757.JPEG
881,n04515003,ILSVRC2012_val_00021799.JPEG
114,n01945685,ILSVRC2012_val_00041593.JPEG
692,n03871628,ILSVRC2012_val_00019016.JPEG
771,n04125021,ILSVRC2012_val_00041875.JPEG
953,n07753275,ILSVRC2012_val_00029522.JPEG
723,n03944341,ILSVRC2012_val_00038474.JPEG
994,n13040303,ILSVRC2012_val_00013662.JPEG
9,n01518878,ILSVRC2012_val_00019184.JPEG
164,n02088632,ILSVRC2012_val_00027348.JPEG
72,n01773157,ILSVRC2012_val_00001053.JPEG
984,n11879895,ILSVRC2012_val_00012758.JPEG
90,n01820546,ILSVRC2012_val_00023844.JPEG
945,n07720875,ILSVRC2012_val_00003536.JPEG
255,n02111129,ILSVRC2012_val_00017151.JPEG
607,n03590841,ILSVRC2012_val_00028412.JPEG
306,n02174001,ILSVRC2012_val_00025225.JPEG
36,n01667778,ILSVRC2012_val_00040776.JPEG
926,n07590611,ILSVRC2012_val_00038436.JPEG
306,n02174001,ILSVRC2012_val_00003572.JPEG
422,n02790996,ILSVRC2012_val_00024730.JPEG
686,n03843555,ILSVRC2012_val_00007698.JPEG
421,n02788148,ILSVRC2012_val_00039705.JPEG
377,n02490219,ILSVRC2012_val_00020215.JPEG
397,n02655020,ILSVRC2012_val_00002401.JPEG
425,n02793495,ILSVRC2012_val_00012419.JPEG
521,n03133878,ILSVRC2012_val_00027455.JPEG
321,n02276258,ILSVRC2012_val_00027353.JPEG
71,n01770393,ILSVRC2012_val_00014120.JPEG
671,n03792782,ILSVRC2012_val_00049750.JPEG
533,n03207743,ILSVRC2012_val_00001648.JPEG
296,n02134084,ILSVRC2012_val_00010745.JPEG
115,n01950731,ILSVRC2012_val_00048338.JPEG
739,n03992509,ILSVRC2012_val_00000458.JPEG
917,n06596364,ILSVRC2012_val_00040030.JPEG
416,n02777292,ILSVRC2012_val_00049909.JPEG
177,n02092002,ILSVRC2012_val_00019120.JPEG
581,n03459775,ILSVRC2012_val_00018944.JPEG
223,n02104365,ILSVRC2012_val_00005937.JPEG
546,n03272010,ILSVRC2012_val_00000467.JPEG
983,n10565667,ILSVRC2012_val_00048635.JPEG
82,n01797886,ILSVRC2012_val_00028119.JPEG
494,n03017168,ILSVRC2012_val_00003767.JPEG
75,n01774384,ILSVRC2012_val_00044676.JPEG
442,n02825657,ILSVRC2012_val_00049692.JPEG
973,n09256479,ILSVRC2012_val_00014652.JPEG
455,n02877765,ILSVRC2012_val_00022904.JPEG
456,n02879718,ILSVRC2012_val_00022955.JPEG
671,n03792782,ILSVRC2012_val_00046549.JPEG
890,n04540053,ILSVRC2012_val_00022449.JPEG
595,n03496892,ILSVRC2012_val_00032094.JPEG
289,n02128757,ILSVRC2012_val_00007140.JPEG
607,n03590841,ILSVRC2012_val_00029567.JPEG
299,n02138441,ILSVRC2012_val_00046893.JPEG
381,n02493793,ILSVRC2012_val_00032964.JPEG
199,n02097298,ILSVRC2012_val_00029657.JPEG
526,n03179701,ILSVRC2012_val_00006665.JPEG
898,n04557648,ILSVRC2012_val_00040553.JPEG
331,n02326432,ILSVRC2012_val_00043531.JPEG
262,n02112706,ILSVRC2012_val_00039060.JPEG
791,n04204347,ILSVRC2012_val_00032770.JPEG
76,n01774750,ILSVRC2012_val_00047574.JPEG
726,n03954731,ILSVRC2012_val_00006877.JPEG
352,n02422699,ILSVRC2012_val_00002064.JPEG
229,n02105641,ILSVRC2012_val_00030876.JPEG
336,n02361337,ILSVRC2012_val_00009972.JPEG
405,n02692877,ILSVRC2012_val_00032284.JPEG
755,n04044716,ILSVRC2012_val_00009089.JPEG
43,n01688243,ILSVRC2012_val_00038665.JPEG
428,n02797295,ILSVRC2012_val_00016849.JPEG
486,n02992211,ILSVRC2012_val_00005046.JPEG
916,n06359193,ILSVRC2012_val_00033223.JPEG
124,n01985128,ILSVRC2012_val_00004598.JPEG
261,n02112350,ILSVRC2012_val_00047515.JPEG
950,n07747607,ILSVRC2012_val_00018013.JPEG
71,n01770393,ILSVRC2012_val_00003023.JPEG
269,n02114367,ILSVRC2012_val_00032749.JPEG
9,n01518878,ILSVRC2012_val_00034316.JPEG
532,n03201208,ILSVRC2012_val_00041816.JPEG
157,n02086910,ILSVRC2012_val_00027518.JPEG
10,n01530575,ILSVRC2012_val_00023441.JPEG
135,n02013706,ILSVRC2012_val_00006805.JPEG
322,n02277742,ILSVRC2012_val_00004850.JPEG
488,n02999410,ILSVRC2012_val_00017637.JPEG
610,n03595614,ILSVRC2012_val_00028375.JPEG
280,n02120505,ILSVRC2012_val_00013158.JPEG
134,n02012849,ILSVRC2012_val_00036873.JPEG
867,n04467665,ILSVRC2012_val_00021567.JPEG
604,n03544143,ILSVRC2012_val_00024013.JPEG
278,n02119789,ILSVRC2012_val_00018821.JPEG
464,n02910353,ILSVRC2012_val_00049838.JPEG
987,n12144580,ILSVRC2012_val_00008377.JPEG
651,n03761084,ILSVRC2012_val_00020457.JPEG
409,n02708093,ILSVRC2012_val_00002178.JPEG
83,n01798484,ILSVRC2012_val_00049056.JPEG
178,n02092339,ILSVRC2012_val_00030648.JPEG
85,n01806567,ILSVRC2012_val_00041960.JPEG
130,n02007558,ILSVRC2012_val_00000939.JPEG
562,n03388043,ILSVRC2012_val_00031009.JPEG
407,n02701002,ILSVRC2012_val_00031635.JPEG
361,n02445715,ILSVRC2012_val_00049976.JPEG
765,n04099969,ILSVRC2012_val_00040076.JPEG
920,n06874185,ILSVRC2012_val_00036312.JPEG
388,n02510455,ILSVRC2012_val_00025586.JPEG
924,n07583066,ILSVRC2012_val_00044691.JPEG
873,n04486054,ILSVRC2012_val_00013196.JPEG
617,n03630383,ILSVRC2012_val_00019359.JPEG
325,n02281406,ILSVRC2012_val_00034808.JPEG
273,n02115641,ILSVRC2012_val_00022330.JPEG
943,n07718472,ILSVRC2012_val_00047407.JPEG
693,n03873416,ILSVRC2012_val_00026856.JPEG
718,n03933933,ILSVRC2012_val_00000702.JPEG
132,n02009912,ILSVRC2012_val_00021875.JPEG
489,n03000134,ILSVRC2012_val_00001094.JPEG
995,n13044778,ILSVRC2012_val_00030653.JPEG
544,n03259280,ILSVRC2012_val_00018603.JPEG
568,n03404251,ILSVRC2012_val_00018740.JPEG
534,n03207941,ILSVRC2012_val_00039033.JPEG
556,n03347037,ILSVRC2012_val_00012175.JPEG
550,n03297495,ILSVRC2012_val_00014754.JPEG
486,n02992211,ILSVRC2012_val_00005629.JPEG
790,n04204238,ILSVRC2012_val_00034126.JPEG
362,n02447366,ILSVRC2012_val_00038889.JPEG
94,n01833805,ILSVRC2012_val_00010570.JPEG
552,n03325584,ILSVRC2012_val_00030716.JPEG
879,n04507155,ILSVRC2012_val_00014772.JPEG
362,n02447366,ILSVRC2012_val_00000726.JPEG
491,n03000684,ILSVRC2012_val_00005506.JPEG
215,n02101388,ILSVRC2012_val_00007781.JPEG
579,n03452741,ILSVRC2012_val_00028864.JPEG
110,n01924916,ILSVRC2012_val_00003054.JPEG
832,n04346328,ILSVRC2012_val_00015527.JPEG
194,n02096437,ILSVRC2012_val_00035400.JPEG
99,n01855672,ILSVRC2012_val_00047073.JPEG
713,n03924679,ILSVRC2012_val_00008983.JPEG
450,n02860847,ILSVRC2012_val_00020526.JPEG
21,n01608432,ILSVRC2012_val_00000888.JPEG
429,n02799071,ILSVRC2012_val_00006600.JPEG
752,n04039381,ILSVRC2012_val_00013836.JPEG
825,n04326547,ILSVRC2012_val_00028031.JPEG
96,n01843383,ILSVRC2012_val_00001158.JPEG
879,n04507155,ILSVRC2012_val_00029229.JPEG
137,n02018207,ILSVRC2012_val_00006231.JPEG
945,n07720875,ILSVRC2012_val_00001374.JPEG
985,n11939491,ILSVRC2012_val_00048959.JPEG
621,n03649909,ILSVRC2012_val_00029944.JPEG
726,n03954731,ILSVRC2012_val_00042340.JPEG
698,n03877845,ILSVRC2012_val_00040738.JPEG
331,n02326432,ILSVRC2012_val_00041538.JPEG
346,n02408429,ILSVRC2012_val_00006427.JPEG
294,n02132136,ILSVRC2012_val_00040005.JPEG
351,n02422106,ILSVRC2012_val_00044986.JPEG
653,n03764736,ILSVRC2012_val_00008291.JPEG
533,n03207743,ILSVRC2012_val_00044274.JPEG
543,n03255030,ILSVRC2012_val_00034805.JPEG
928,n07614500,ILSVRC2012_val_00030846.JPEG
220,n02102480,ILSVRC2012_val_00007430.JPEG
884,n04523525,ILSVRC2012_val_00047177.JPEG
11,n01531178,ILSVRC2012_val_00025151.JPEG
723,n03944341,ILSVRC2012_val_00039230.JPEG
429,n02799071,ILSVRC2012_val_00021627.JPEG
159,n02087394,ILSVRC2012_val_00019209.JPEG
747,n04023962,ILSVRC2012_val_00010977.JPEG
894,n04550184,ILSVRC2012_val_00032069.JPEG
378,n02492035,ILSVRC2012_val_00016946.JPEG
835,n04355338,ILSVRC2012_val_00039180.JPEG
362,n02447366,ILSVRC2012_val_00035718.JPEG
426,n02794156,ILSVRC2012_val_00030062.JPEG
308,n02190166,ILSVRC2012_val_00002127.JPEG
138,n02018795,ILSVRC2012_val_00009185.JPEG
707,n03902125,ILSVRC2012_val_00046469.JPEG
334,n02346627,ILSVRC2012_val_00049176.JPEG
677,n03804744,ILSVRC2012_val_00020411.JPEG
127,n02002556,ILSVRC2012_val_00030049.JPEG
64,n01749939,ILSVRC2012_val_00043850.JPEG
25,n01629819,ILSVRC2012_val_00009616.JPEG
345,n02403003,ILSVRC2012_val_00009046.JPEG
275,n02116738,ILSVRC2012_val_00028339.JPEG
199,n02097298,ILSVRC2012_val_00032291.JPEG
835,n04355338,ILSVRC2012_val_00021790.JPEG
300,n02165105,ILSVRC2012_val_00031959.JPEG
480,n02977058,ILSVRC2012_val_00020725.JPEG
790,n04204238,ILSVRC2012_val_00013624.JPEG
686,n03843555,ILSVRC2012_val_00046519.JPEG
368,n02483362,ILSVRC2012_val_00006451.JPEG
295,n02133161,ILSVRC2012_val_00033969.JPEG
839,n04366367,ILSVRC2012_val_00014891.JPEG
394,n02640242,ILSVRC2012_val_00043582.JPEG
926,n07590611,ILSVRC2012_val_00028398.JPEG
175,n02091635,ILSVRC2012_val_00001812.JPEG
863,n04458633,ILSVRC2012_val_00016327.JPEG
615,n03623198,ILSVRC2012_val_00036321.JPEG
833,n04347754,ILSVRC2012_val_00026652.JPEG
342,n02396427,ILSVRC2012_val_00003223.JPEG
697,n03877472,ILSVRC2012_val_00011547.JPEG
444,n02835271,ILSVRC2012_val_00001243.JPEG
185,n02094114,ILSVRC2012_val_00017535.JPEG
145,n02056570,ILSVRC2012_val_00015933.JPEG
51,n01704323,ILSVRC2012_val_00047321.JPEG
264,n02113186,ILSVRC2012_val_00031206.JPEG
134,n02012849,ILSVRC2012_val_00006711.JPEG
566,n03394916,ILSVRC2012_val_00007155.JPEG
983,n10565667,ILSVRC2012_val_00003811.JPEG
433,n02807133,ILSVRC2012_val_00019845.JPEG
490,n03000247,ILSVRC2012_val_00008644.JPEG
862,n04456115,ILSVRC2012_val_00036391.JPEG
979,n09468604,ILSVRC2012_val_00018865.JPEG
724,n03947888,ILSVRC2012_val_00006349.JPEG
687,n03854065,ILSVRC2012_val_00026613.JPEG
218,n02102177,ILSVRC2012_val_00032784.JPEG
298,n02137549,ILSVRC2012_val_00020520.JPEG
51,n01704323,ILSVRC2012_val_00036430.JPEG
718,n03933933,ILSVRC2012_val_00039031.JPEG
259,n02112018,ILSVRC2012_val_00023731.JPEG
635,n03706229,ILSVRC2012_val_00026009.JPEG
122,n01983481,ILSVRC2012_val_00047059.JPEG
690,n03868242,ILSVRC2012_val_00018953.JPEG
607,n03590841,ILSVRC2012_val_00013384.JPEG
801,n04251144,ILSVRC2012_val_00018844.JPEG
581,n03459775,ILSVRC2012_val_00025624.JPEG
195,n02096585,ILSVRC2012_val_00038912.JPEG
628,n03673027,ILSVRC2012_val_00044866.JPEG
752,n04039381,ILSVRC2012_val_00003870.JPEG
761,n04074963,ILSVRC2012_val_00040666.JPEG
787,n04192698,ILSVRC2012_val_00026513.JPEG
522,n03134739,ILSVRC2012_val_00034157.JPEG
886,n04525305,ILSVRC2012_val_00033889.JPEG
699,n03884397,ILSVRC2012_val_00048260.JPEG
148,n02071294,ILSVRC2012_val_00038995.JPEG
984,n11879895,ILSVRC2012_val_00004688.JPEG
597,n03527444,ILSVRC2012_val_00039774.JPEG
961,n07860988,ILSVRC2012_val_00029484.JPEG
329,n02321529,ILSVRC2012_val_00014279.JPEG
129,n02006656,ILSVRC2012_val_00002953.JPEG
247,n02109525,ILSVRC2012_val_00001937.JPEG
475,n02965783,ILSVRC2012_val_00031895.JPEG
950,n07747607,ILSVRC2012_val_00023063.JPEG
160,n02088094,ILSVRC2012_val_00006799.JPEG
933,n07697313,ILSVRC2012_val_00018555.JPEG
272,n02114855,ILSVRC2012_val_00032758.JPEG
840,n04367480,ILSVRC2012_val_00030897.JPEG
14,n01537544,ILSVRC2012_val_00027254.JPEG
735,n03980874,ILSVRC2012_val_00006624.JPEG
384,n02500267,ILSVRC2012_val_00034807.JPEG
419,n02786058,ILSVRC2012_val_00044808.JPEG
768,n04118538,ILSVRC2012_val_00036288.JPEG
165,n02089078,ILSVRC2012_val_00005397.JPEG
41,n01685808,ILSVRC2012_val_00024684.JPEG
112,n01943899,ILSVRC2012_val_00035762.JPEG
42,n01687978,ILSVRC2012_val_00012365.JPEG
609,n03594945,ILSVRC2012_val_00011656.JPEG
991,n12985857,ILSVRC2012_val_00049195.JPEG
958,n07802026,ILSVRC2012_val_00005847.JPEG
3,n01491361,ILSVRC2012_val_00031071.JPEG
589,n03483316,ILSVRC2012_val_00045494.JPEG
208,n02099712,ILSVRC2012_val_00009984.JPEG
887,n04532106,ILSVRC2012_val_00005091.JPEG
753,n04040759,ILSVRC2012_val_00044386.JPEG
495,n03018349,ILSVRC2012_val_00018199.JPEG
107,n01910747,ILSVRC2012_val_00007434.JPEG
801,n04251144,ILSVRC2012_val_00013718.JPEG
145,n02056570,ILSVRC2012_val_00012523.JPEG
915,n04613696,ILSVRC2012_val_00002044.JPEG
621,n03649909,ILSVRC2012_val_00001839.JPEG
704,n03891332,ILSVRC2012_val_00036572.JPEG
826,n04328186,ILSVRC2012_val_00045015.JPEG
861,n04447861,ILSVRC2012_val_00038860.JPEG
580,n03457902,ILSVRC2012_val_00008694.JPEG
436,n02814533,ILSVRC2012_val_00047473.JPEG
898,n04557648,ILSVRC2012_val_00023127.JPEG
498,n03032252,ILSVRC2012_val_00037675.JPEG
376,n02489166,ILSVRC2012_val_00036720.JPEG
49,n01697457,ILSVRC2012_val_00034085.JPEG
371,n02486261,ILSVRC2012_val_00047740.JPEG
881,n04515003,ILSVRC2012_val_00024228.JPEG
796,n04229816,ILSVRC2012_val_00012029.JPEG
184,n02093991,ILSVRC2012_val_00048613.JPEG
649,n03743016,ILSVRC2012_val_00047841.JPEG
227,n02105412,ILSVRC2012_val_00041416.JPEG
557,n03355925,ILSVRC2012_val_00041901.JPEG
856,n04428191,ILSVRC2012_val_00025874.JPEG
213,n02100877,ILSVRC2012_val_00020737.JPEG
369,n02483708,ILSVRC2012_val_00030605.JPEG
347,n02410509,ILSVRC2012_val_00035618.JPEG
997,n13054560,ILSVRC2012_val_00007572.JPEG
18,n01582220,ILSVRC2012_val_00040938.JPEG
363,n02454379,ILSVRC2012_val_00038760.JPEG
433,n02807133,ILSVRC2012_val_00036950.JPEG
909,n04596742,ILSVRC2012_val_00014298.JPEG
732,n03976467,ILSVRC2012_val_00021198.JPEG
160,n02088094,ILSVRC2012_val_00015990.JPEG
502,n03047690,ILSVRC2012_val_00019530.JPEG
104,n01877812,ILSVRC2012_val_00007957.JPEG
16,n01560419,ILSVRC2012_val_00018672.JPEG
530,n03196217,ILSVRC2012_val_00033627.JPEG
30,n01641577,ILSVRC2012_val_00017669.JPEG
90,n01820546,ILSVRC2012_val_00001749.JPEG
66,n01753488,ILSVRC2012_val_00033749.JPEG
376,n02489166,ILSVRC2012_val_00023802.JPEG
404,n02690373,ILSVRC2012_val_00024108.JPEG
938,n07715103,ILSVRC2012_val_00044712.JPEG
584,n03476684,ILSVRC2012_val_00027766.JPEG
183,n02093859,ILSVRC2012_val_00004571.JPEG
450,n02860847,ILSVRC2012_val_00013695.JPEG
994,n13040303,ILSVRC2012_val_00042399.JPEG
793,n04209133,ILSVRC2012_val_00035327.JPEG
645,n03733131,ILSVRC2012_val_00024038.JPEG
276,n02117135,ILSVRC2012_val_00031792.JPEG
766,n04111531,ILSVRC2012_val_00015514.JPEG
2,n01484850,ILSVRC2012_val_00028028.JPEG
956,n07760859,ILSVRC2012_val_00004213.JPEG
458,n02892201,ILSVRC2012_val_00004603.JPEG
256,n02111277,ILSVRC2012_val_00038018.JPEG
820,n04310018,ILSVRC2012_val_00010581.JPEG
143,n02037110,ILSVRC2012_val_00041535.JPEG
840,n04367480,ILSVRC2012_val_00038844.JPEG
76,n01774750,ILSVRC2012_val_00028317.JPEG
387,n02509815,ILSVRC2012_val_00017831.JPEG
608,n03594734,ILSVRC2012_val_00028247.JPEG
674,n03794056,ILSVRC2012_val_00034073.JPEG
985,n11939491,ILSVRC2012_val_00033791.JPEG
763,n04086273,ILSVRC2012_val_00015847.JPEG
3,n01491361,ILSVRC2012_val_00030156.JPEG
557,n03355925,ILSVRC2012_val_00012078.JPEG
855,n04423845,ILSVRC2012_val_00010007.JPEG
141,n02028035,ILSVRC2012_val_00044481.JPEG
404,n02690373,ILSVRC2012_val_00022975.JPEG
308,n02190166,ILSVRC2012_val_00039189.JPEG
95,n01843065,ILSVRC2012_val_00024058.JPEG
103,n01873310,ILSVRC2012_val_00023182.JPEG
769,n04118776,ILSVRC2012_val_00016267.JPEG
300,n02165105,ILSVRC2012_val_00035247.JPEG
423,n02791124,ILSVRC2012_val_00049050.JPEG
571,n03425413,ILSVRC2012_val_00017469.JPEG
260,n02112137,ILSVRC2012_val_00020626.JPEG
262,n02112706,ILSVRC2012_val_00012446.JPEG
926,n07590611,ILSVRC2012_val_00022265.JPEG
182,n02093754,ILSVRC2012_val_00012605.JPEG
667,n03787032,ILSVRC2012_val_00028869.JPEG
926,n07590611,ILSVRC2012_val_00032792.JPEG
604,n03544143,ILSVRC2012_val_00009298.JPEG
915,n04613696,ILSVRC2012_val_00014904.JPEG
499,n03041632,ILSVRC2012_val_00038966.JPEG
544,n03259280,ILSVRC2012_val_00012450.JPEG
949,n07745940,ILSVRC2012_val_00031853.JPEG
676,n03803284,ILSVRC2012_val_00046225.JPEG
89,n01819313,ILSVRC2012_val_00023347.JPEG
943,n07718472,ILSVRC2012_val_00023028.JPEG
823,n04317175,ILSVRC2012_val_00005452.JPEG
19,n01592084,ILSVRC2012_val_00034095.JPEG
669,n03788365,ILSVRC2012_val_00014791.JPEG
567,n03400231,ILSVRC2012_val_00049474.JPEG
794,n04209239,ILSVRC2012_val_00020429.JPEG
583,n03467068,ILSVRC2012_val_00001996.JPEG
55,n01729977,ILSVRC2012_val_00023098.JPEG
338,n02364673,ILSVRC2012_val_00009233.JPEG
463,n02909870,ILSVRC2012_val_00027739.JPEG
176,n02091831,ILSVRC2012_val_00025170.JPEG
222,n02104029,ILSVRC2012_val_00032043.JPEG
339,n02389026,ILSVRC2012_val_00041332.JPEG
985,n11939491,ILSVRC2012_val_00031636.JPEG
466,n02917067,ILSVRC2012_val_00019277.JPEG
280,n02120505,ILSVRC2012_val_00033228.JPEG
613,n03602883,ILSVRC2012_val_00031160.JPEG
830,n04336792,ILSVRC2012_val_00006772.JPEG
205,n02099267,ILSVRC2012_val_00012015.JPEG
376,n02489166,ILSVRC2012_val_00038566.JPEG
775,n04136333,ILSVRC2012_val_00038278.JPEG
376,n02489166,ILSVRC2012_val_00003631.JPEG
843,n04371774,ILSVRC2012_val_00005014.JPEG
686,n03843555,ILSVRC2012_val_00027021.JPEG
919,n06794110,ILSVRC2012_val_00029079.JPEG
948,n07742313,ILSVRC2012_val_00007614.JPEG
203,n02098286,ILSVRC2012_val_00038999.JPEG
324,n02280649,ILSVRC2012_val_00026917.JPEG
175,n02091635,ILSVRC2012_val_00006093.JPEG
55,n01729977,ILSVRC2012_val_00040094.JPEG
736,n03982430,ILSVRC2012_val_00049434.JPEG
167,n02089973,ILSVRC2012_val_00048007.JPEG
360,n02444819,ILSVRC2012_val_00008520.JPEG
466,n02917067,ILSVRC2012_val_00020919.JPEG
654,n03769881,ILSVRC2012_val_00001207.JPEG
682,n03837869,ILSVRC2012_val_00025064.JPEG
29,n01632777,ILSVRC2012_val_00017228.JPEG
138,n02018795,ILSVRC2012_val_00008222.JPEG
251,n02110341,ILSVRC2012_val_00001702.JPEG
694,n03874293,ILSVRC2012_val_00038246.JPEG
51,n01704323,ILSVRC2012_val_00030212.JPEG
43,n01688243,ILSVRC2012_val_00020508.JPEG
927,n07613480,ILSVRC2012_val_00009809.JPEG
13,n01534433,ILSVRC2012_val_00037239.JPEG
23,n01616318,ILSVRC2012_val_00043801.JPEG
84,n01806143,ILSVRC2012_val_00041983.JPEG
78,n01776313,ILSVRC2012_val_00027940.JPEG
502,n03047690,ILSVRC2012_val_00034758.JPEG
196,n02097047,ILSVRC2012_val_00008905.JPEG
789,n04201297,ILSVRC2012_val_00049289.JPEG
464,n02910353,ILSVRC2012_val_00007920.JPEG
320,n02268853,ILSVRC2012_val_00000965.JPEG
705,n03895866,ILSVRC2012_val_00018861.JPEG
947,n07734744,ILSVRC2012_val_00040527.JPEG
393,n02607072,ILSVRC2012_val_00021832.JPEG
342,n02396427,ILSVRC2012_val_00009551.JPEG
145,n02056570,ILSVRC2012_val_00023617.JPEG
286,n02125311,ILSVRC2012_val_00021045.JPEG
687,n03854065,ILSVRC2012_val_00003612.JPEG
553,n03337140,ILSVRC2012_val_00004314.JPEG
863,n04458633,ILSVRC2012_val_00041937.JPEG
759,n04069434,ILSVRC2012_val_00043775.JPEG
580,n03457902,ILSVRC2012_val_00030218.JPEG
206,n02099429,ILSVRC2012_val_00015349.JPEG
807,n04258138,ILSVRC2012_val_00046721.JPEG
715,n03929855,ILSVRC2012_val_00040296.JPEG
39,n01677366,ILSVRC2012_val_00028764.JPEG
382,n02494079,ILSVRC2012_val_00017776.JPEG
891,n04542943,ILSVRC2012_val_00038979.JPEG
11,n01531178,ILSVRC2012_val_00032993.JPEG
742,n04004767,ILSVRC2012_val_00023135.JPEG
48,n01695060,ILSVRC2012_val_00008618.JPEG
318,n02264363,ILSVRC2012_val_00047169.JPEG
369,n02483708,ILSVRC2012_val_00047151.JPEG
965,n07880968,ILSVRC2012_val_00016730.JPEG
582,n03461385,ILSVRC2012_val_00045751.JPEG
645,n03733131,ILSVRC2012_val_00027461.JPEG
766,n04111531,ILSVRC2012_val_00035817.JPEG
993,n13037406,ILSVRC2012_val_00007954.JPEG
941,n07717410,ILSVRC2012_val_00043596.JPEG
223,n02104365,ILSVRC2012_val_00023554.JPEG
81,n01796340,ILSVRC2012_val_00047258.JPEG
182,n02093754,ILSVRC2012_val_00024566.JPEG
276,n02117135,ILSVRC2012_val_00030115.JPEG
72,n01773157,ILSVRC2012_val_00033987.JPEG
264,n02113186,ILSVRC2012_val_00042977.JPEG
989,n12620546,ILSVRC2012_val_00016955.JPEG
118,n01978287,ILSVRC2012_val_00015526.JPEG
373,n02487347,ILSVRC2012_val_00022040.JPEG
137,n02018207,ILSVRC2012_val_00006814.JPEG
873,n04486054,ILSVRC2012_val_00012412.JPEG
181,n02093647,ILSVRC2012_val_00032280.JPEG
979,n09468604,ILSVRC2012_val_00031161.JPEG
580,n03457902,ILSVRC2012_val_00021681.JPEG
171,n02091032,ILSVRC2012_val_00039048.JPEG
717,n03930630,ILSVRC2012_val_00001307.JPEG
861,n04447861,ILSVRC2012_val_00015017.JPEG
684,n03840681,ILSVRC2012_val_00040518.JPEG
771,n04125021,ILSVRC2012_val_00042742.JPEG
997,n13054560,ILSVRC2012_val_00043080.JPEG
894,n04550184,ILSVRC2012_val_00011288.JPEG
39,n01677366,ILSVRC2012_val_00033961.JPEG
0,n01440764,ILSVRC2012_val_00024327.JPEG
576,n03447447,ILSVRC2012_val_00025480.JPEG
44,n01689811,ILSVRC2012_val_00024252.JPEG
96,n01843383,ILSVRC2012_val_00006460.JPEG
870,n04482393,ILSVRC2012_val_00005329.JPEG
863,n04458633,ILSVRC2012_val_00033637.JPEG
194,n02096437,ILSVRC2012_val_00048101.JPEG
768,n04118538,ILSVRC2012_val_00048352.JPEG
144,n02051845,ILSVRC2012_val_00036745.JPEG
34,n01665541,ILSVRC2012_val_00048011.JPEG
701,n03888257,ILSVRC2012_val_00041925.JPEG
297,n02134418,ILSVRC2012_val_00043016.JPEG
982,n10148035,ILSVRC2012_val_00013819.JPEG
911,n04599235,ILSVRC2012_val_00003190.JPEG
319,n02268443,ILSVRC2012_val_00044603.JPEG
674,n03794056,ILSVRC2012_val_00023835.JPEG
154,n02086079,ILSVRC2012_val_00049027.JPEG
269,n02114367,ILSVRC2012_val_00032568.JPEG
514,n03124043,ILSVRC2012_val_00018409.JPEG
497,n03028079,ILSVRC2012_val_00034220.JPEG
83,n01798484,ILSVRC2012_val_00041197.JPEG
29,n01632777,ILSVRC2012_val_00031235.JPEG
94,n01833805,ILSVRC2012_val_00024336.JPEG
2,n01484850,ILSVRC2012_val_00035223.JPEG
284,n02123597,ILSVRC2012_val_00017692.JPEG
621,n03649909,ILSVRC2012_val_00038723.JPEG
