class_index,class,image_name
576,n03447447,ILSVRC2012_val_00034216.JPEG
322,n02277742,ILSVRC2012_val_00016811.JPEG
661,n03777568,ILSVRC2012_val_00022145.JPEG
972,n09246464,ILSVRC2012_val_00017728.JPEG
251,n02110341,ILSVRC2012_val_00023913.JPEG
509,n03089624,ILSVRC2012_val_00017576.JPEG
69,n01768244,ILSVRC2012_val_00030958.JPEG
259,n02112018,ILSVRC2012_val_00045514.JPEG
741,n03998194,ILSVRC2012_val_00030732.JPEG
802,n04252077,ILSVRC2012_val_00047033.JPEG
573,n03444034,ILSVRC2012_val_00015953.JPEG
159,n02087394,ILSVRC2012_val_00044094.JPEG
564,n03388549,ILSVRC2012_val_00043680.JPEG
602,n03535780,ILSVRC2012_val_00042259.JPEG
684,n03840681,ILSVRC2012_val_00039095.JPEG
452,n02869837,ILSVRC2012_val_00027176.JPEG
21,n01608432,ILSVRC2012_val_00047637.JPEG
41,n01685808,ILSVRC2012_val_00041574.JPEG
259,n02112018,ILSVRC2012_val_00038201.JPEG
942,n07717556,ILSVRC2012_val_00011524.JPEG
392,n02606052,ILSVRC2012_val_00041511.JPEG
946,n07730033,ILSVRC2012_val_00013169.JPEG
500,n03042490,ILSVRC2012_val_00033943.JPEG
406,n02699494,ILSVRC2012_val_00016758.JPEG
267,n02113799,ILSVRC2012_val_00009523.JPEG
671,n03792782,ILSVRC2012_val_00044080.JPEG
702,n03888605,ILSVRC2012_val_00011389.JPEG
14,n01537544,ILSVRC2012_val_00040071.JPEG
766,n04111531,ILSVRC2012_val_00031595.JPEG
16,n01560419,ILSVRC2012_val_00000439.JPEG
109,n01917289,ILSVRC2012_val_00037359.JPEG
299,n02138441,ILSVRC2012_val_00028655.JPEG
738,n03991062,ILSVRC2012_val_00008259.JPEG
31,n01644373,ILSVRC2012_val_00000944.JPEG
168,n02090379,ILSVRC2012_val_00011113.JPEG
822,n04311174,ILSVRC2012_val_00037015.JPEG
97,n01847000,ILSVRC2012_val_00031434.JPEG
146,n02058221,ILSVRC2012_val_00044749.JPEG
916,n06359193,ILSVRC2012_val_00001396.JPEG
54,n01729322,ILSVRC2012_val_00045979.JPEG
188,n02095314,ILSVRC2012_val_00039505.JPEG
924,n07583066,ILSVRC2012_val_00034162.JPEG
751,n04037443,ILSVRC2012_val_00010824.JPEG
375,n02488702,ILSVRC2012_val_00012204.JPEG
956,n07760859,ILSVRC2012_val_00025008.JPEG
169,n02090622,ILSVRC2012_val_00045735.JPEG
781,n04149813,ILSVRC2012_val_00049647.JPEG
745,n04009552,ILSVRC2012_val_00039310.JPEG
123,n01984695,ILSVRC2012_val_00013815.JPEG
826,n04328186,ILSVRC2012_val_00012946.JPEG
469,n02939185,ILSVRC2012_val_00006010.JPEG
472,n02951358,ILSVRC2012_val_00017912.JPEG
937,n07714990,ILSVRC2012_val_00048833.JPEG
301,n02165456,ILSVRC2012_val_00036486.JPEG
51,n01704323,ILSVRC2012_val_00007339.JPEG
118,n01978287,ILSVRC2012_val_00001449.JPEG
334,n02346627,ILSVRC2012_val_00044646.JPEG
28,n01632458,ILSVRC2012_val_00010462.JPEG
44,n01689811,ILSVRC2012_val_00007482.JPEG
922,n07565083,ILSVRC2012_val_00010366.JPEG
990,n12768682,ILSVRC2012_val_00003288.JPEG
100,n01860187,ILSVRC2012_val_00029298.JPEG
70,n01770081,ILSVRC2012_val_00042970.JPEG
980,n09472597,ILSVRC2012_val_00035075.JPEG
510,n03095699,ILSVRC2012_val_00049257.JPEG
750,n04033995,ILSVRC2012_val_00046461.JPEG
21,n01608432,ILSVRC2012_val_00015040.JPEG
308,n02190166,ILSVRC2012_val_00038035.JPEG
1,n01443537,ILSVRC2012_val_00049585.JPEG
604,n03544143,ILSVRC2012_val_00033351.JPEG
845,n04376876,ILSVRC2012_val_00028349.JPEG
526,n03179701,ILSVRC2012_val_00046652.JPEG
879,n04507155,ILSVRC2012_val_00032662.JPEG
253,n02110806,ILSVRC2012_val_00021126.JPEG
724,n03947888,ILSVRC2012_val_00023104.JPEG
993,n13037406,ILSVRC2012_val_00007954.JPEG
909,n04596742,ILSVRC2012_val_00039297.JPEG
532,n03201208,ILSVRC2012_val_00024188.JPEG
791,n04204347,ILSVRC2012_val_00026722.JPEG
0,n01440764,ILSVRC2012_val_00029930.JPEG
361,n02445715,ILSVRC2012_val_00015239.JPEG
704,n03891332,ILSVRC2012_val_00025703.JPEG
207,n02099601,ILSVRC2012_val_00023435.JPEG
803,n04252225,ILSVRC2012_val_00003635.JPEG
981,n09835506,ILSVRC2012_val_00046451.JPEG
269,n02114367,ILSVRC2012_val_00037118.JPEG
542,n03250847,ILSVRC2012_val_00017119.JPEG
331,n02326432,ILSVRC2012_val_00043437.JPEG
78,n01776313,ILSVRC2012_val_00001283.JPEG
25,n01629819,ILSVRC2012_val_00030300.JPEG
462,n02906734,ILSVRC2012_val_00024493.JPEG
2,n01484850,ILSVRC2012_val_00030127.JPEG
105,n01882714,ILSVRC2012_val_00047292.JPEG
946,n07730033,ILSVRC2012_val_00002099.JPEG
151,n02085620,ILSVRC2012_val_00011555.JPEG
256,n02111277,ILSVRC2012_val_00003242.JPEG
940,n07716906,ILSVRC2012_val_00010384.JPEG
875,n04487394,ILSVRC2012_val_00033068.JPEG
323,n02279972,ILSVRC2012_val_00047456.JPEG
101,n01871265,ILSVRC2012_val_00038663.JPEG
265,n02113624,ILSVRC2012_val_00012610.JPEG
243,n02108422,ILSVRC2012_val_00026027.JPEG
131,n02009229,ILSVRC2012_val_00045819.JPEG
346,n02408429,ILSVRC2012_val_00010071.JPEG
143,n02037110,ILSVRC2012_val_00009923.JPEG
0,n01440764,ILSVRC2012_val_00009346.JPEG
57,n01735189,ILSVRC2012_val_00042134.JPEG
76,n01774750,ILSVRC2012_val_00032091.JPEG
376,n02489166,ILSVRC2012_val_00018502.JPEG
287,n02127052,ILSVRC2012_val_00018389.JPEG
758,n04067472,ILSVRC2012_val_00038252.JPEG
716,n03930313,ILSVRC2012_val_00031316.JPEG
58,n01737021,ILSVRC2012_val_00031775.JPEG
946,n07730033,ILSVRC2012_val_00035928.JPEG
92,n01828970,ILSVRC2012_val_00000051.JPEG
572,n03443371,ILSVRC2012_val_00018786.JPEG
825,n04326547,ILSVRC2012_val_00028031.JPEG
96,n01843383,ILSVRC2012_val_00020909.JPEG
188,n02095314,ILSVRC2012_val_00010099.JPEG
604,n03544143,ILSVRC2012_val_00004082.JPEG
144,n02051845,ILSVRC2012_val_00011642.JPEG
478,n02971356,ILSVRC2012_val_00028266.JPEG
456,n02879718,ILSVRC2012_val_00048884.JPEG
166,n02089867,ILSVRC2012_val_00024521.JPEG
717,n03930630,ILSVRC2012_val_00047595.JPEG
395,n02641379,ILSVRC2012_val_00012179.JPEG
593,n03494278,ILSVRC2012_val_00039798.JPEG
102,n01872401,ILSVRC2012_val_00011128.JPEG
91,n01824575,ILSVRC2012_val_00003450.JPEG
450,n02860847,ILSVRC2012_val_00024826.JPEG
440,n02823428,ILSVRC2012_val_00045371.JPEG
752,n04039381,ILSVRC2012_val_00028105.JPEG
185,n02094114,ILSVRC2012_val_00000391.JPEG
121,n01981276,ILSVRC2012_val_00025710.JPEG
601,n03534580,ILSVRC2012_val_00003283.JPEG
627,n03670208,ILSVRC2012_val_00044587.JPEG
194,n02096437,ILSVRC2012_val_00017921.JPEG
613,n03602883,ILSVRC2012_val_00000969.JPEG
180,n02093428,ILSVRC2012_val_00007386.JPEG
242,n02108089,ILSVRC2012_val_00008337.JPEG
193,n02096294,ILSVRC2012_val_00011152.JPEG
779,n04146614,ILSVRC2012_val_00011870.JPEG
803,n04252225,ILSVRC2012_val_00019444.JPEG
580,n03457902,ILSVRC2012_val_00037499.JPEG
735,n03980874,ILSVRC2012_val_00029677.JPEG
125,n01986214,ILSVRC2012_val_00003859.JPEG
658,n03775071,ILSVRC2012_val_00033060.JPEG
217,n02102040,ILSVRC2012_val_00040140.JPEG
738,n03991062,ILSVRC2012_val_00012647.JPEG
93,n01829413,ILSVRC2012_val_00033259.JPEG
565,n03393912,ILSVRC2012_val_00020706.JPEG
954,n07753592,ILSVRC2012_val_00028841.JPEG
814,n04273569,ILSVRC2012_val_00009927.JPEG
88,n01818515,ILSVRC2012_val_00022745.JPEG
53,n01728920,ILSVRC2012_val_00007719.JPEG
554,n03344393,ILSVRC2012_val_00046561.JPEG
169,n02090622,ILSVRC2012_val_00040878.JPEG
431,n02804414,ILSVRC2012_val_00042655.JPEG
519,n03127925,ILSVRC2012_val_00005741.JPEG
535,n03208938,ILSVRC2012_val_00024502.JPEG
17,n01580077,ILSVRC2012_val_00041308.JPEG
566,n03394916,ILSVRC2012_val_00044598.JPEG
386,n02504458,ILSVRC2012_val_00025941.JPEG
550,n03297495,ILSVRC2012_val_00011147.JPEG
81,n01796340,ILSVRC2012_val_00022189.JPEG
363,n02454379,ILSVRC2012_val_00011597.JPEG
904,n04589890,ILSVRC2012_val_00025873.JPEG
697,n03877472,ILSVRC2012_val_00017523.JPEG
355,n02437616,ILSVRC2012_val_00047279.JPEG
230,n02105855,ILSVRC2012_val_00027041.JPEG
38,n01675722,ILSVRC2012_val_00011339.JPEG
976,n09399592,ILSVRC2012_val_00017332.JPEG
547,n03272562,ILSVRC2012_val_00001976.JPEG
213,n02100877,ILSVRC2012_val_00012041.JPEG
395,n02641379,ILSVRC2012_val_00031703.JPEG
144,n02051845,ILSVRC2012_val_00010136.JPEG
439,n02817516,ILSVRC2012_val_00027214.JPEG
447,n02841315,ILSVRC2012_val_00007638.JPEG
570,n03424325,ILSVRC2012_val_00011486.JPEG
29,n01632777,ILSVRC2012_val_00022925.JPEG
469,n02939185,ILSVRC2012_val_00007070.JPEG
429,n02799071,ILSVRC2012_val_00012189.JPEG
381,n02493793,ILSVRC2012_val_00039786.JPEG
566,n03394916,ILSVRC2012_val_00022204.JPEG
691,n03868863,ILSVRC2012_val_00042088.JPEG
219,n02102318,ILSVRC2012_val_00026152.JPEG
363,n02454379,ILSVRC2012_val_00024257.JPEG
788,n04200800,ILSVRC2012_val_00017898.JPEG
23,n01616318,ILSVRC2012_val_00023247.JPEG
410,n02727426,ILSVRC2012_val_00041411.JPEG
140,n02027492,ILSVRC2012_val_00048888.JPEG
618,n03633091,ILSVRC2012_val_00038113.JPEG
991,n12985857,ILSVRC2012_val_00035290.JPEG
700,n03887697,ILSVRC2012_val_00002545.JPEG
639,n03710721,ILSVRC2012_val_00044100.JPEG
781,n04149813,ILSVRC2012_val_00025406.JPEG
546,n03272010,ILSVRC2012_val_00043615.JPEG
878,n04505470,ILSVRC2012_val_00007856.JPEG
514,n03124043,ILSVRC2012_val_00004432.JPEG
10,n01530575,ILSVRC2012_val_00047878.JPEG
29,n01632777,ILSVRC2012_val_00025348.JPEG
795,n04228054,ILSVRC2012_val_00001004.JPEG
397,n02655020,ILSVRC2012_val_00023468.JPEG
338,n02364673,ILSVRC2012_val_00009233.JPEG
895,n04552348,ILSVRC2012_val_00035119.JPEG
140,n02027492,ILSVRC2012_val_00001162.JPEG
4,n01494475,ILSVRC2012_val_00011388.JPEG
228,n02105505,ILSVRC2012_val_00031252.JPEG
176,n02091831,ILSVRC2012_val_00021150.JPEG
204,n02098413,ILSVRC2012_val_00029364.JPEG
995,n13044778,ILSVRC2012_val_00034526.JPEG
739,n03992509,ILSVRC2012_val_00014567.JPEG
607,n03590841,ILSVRC2012_val_00021722.JPEG
917,n06596364,ILSVRC2012_val_00013975.JPEG
641,n03720891,ILSVRC2012_val_00000710.JPEG
888,n04532670,ILSVRC2012_val_00035079.JPEG
85,n01806567,ILSVRC2012_val_00016421.JPEG
612,n03599486,ILSVRC2012_val_00031064.JPEG
714,n03929660,ILSVRC2012_val_00045447.JPEG
570,n03424325,ILSVRC2012_val_00005566.JPEG
959,n07831146,ILSVRC2012_val_00036308.JPEG
284,n02123597,ILSVRC2012_val_00012173.JPEG
128,n02002724,ILSVRC2012_val_00014217.JPEG
826,n04328186,ILSVRC2012_val_00047805.JPEG
933,n07697313,ILSVRC2012_val_00014093.JPEG
929,n07615774,ILSVRC2012_val_00027222.JPEG
328,n02319095,ILSVRC2012_val_00001026.JPEG
171,n02091032,ILSVRC2012_val_00019216.JPEG
208,n02099712,ILSVRC2012_val_00014270.JPEG
957,n07768694,ILSVRC2012_val_00014811.JPEG
96,n01843383,ILSVRC2012_val_00012601.JPEG
169,n02090622,ILSVRC2012_val_00020149.JPEG
551,n03314780,ILSVRC2012_val_00006243.JPEG
763,n04086273,ILSVRC2012_val_00004107.JPEG
465,n02916936,ILSVRC2012_val_00048062.JPEG
376,n02489166,ILSVRC2012_val_00037564.JPEG
687,n03854065,ILSVRC2012_val_00018163.JPEG
768,n04118538,ILSVRC2012_val_00048352.JPEG
746,n04019541,ILSVRC2012_val_00000682.JPEG
649,n03743016,ILSVRC2012_val_00012360.JPEG
844,n04372370,ILSVRC2012_val_00026447.JPEG
481,n02978881,ILSVRC2012_val_00026914.JPEG
998,n13133613,ILSVRC2012_val_00013710.JPEG
690,n03868242,ILSVRC2012_val_00016505.JPEG
698,n03877845,ILSVRC2012_val_00047157.JPEG
252,n02110627,ILSVRC2012_val_00008653.JPEG
428,n02797295,ILSVRC2012_val_00022253.JPEG
460,n02894605,ILSVRC2012_val_00025334.JPEG
152,n02085782,ILSVRC2012_val_00037230.JPEG
662,n03777754,ILSVRC2012_val_00044436.JPEG
439,n02817516,ILSVRC2012_val_00001048.JPEG
331,n02326432,ILSVRC2012_val_00003602.JPEG
783,n04153751,ILSVRC2012_val_00032448.JPEG
723,n03944341,ILSVRC2012_val_00013576.JPEG
654,n03769881,ILSVRC2012_val_00001178.JPEG
988,n12267677,ILSVRC2012_val_00032501.JPEG
524,n03146219,ILSVRC2012_val_00036246.JPEG
535,n03208938,ILSVRC2012_val_00012760.JPEG
410,n02727426,ILSVRC2012_val_00011679.JPEG
730,n03967562,ILSVRC2012_val_00032110.JPEG
166,n02089867,ILSVRC2012_val_00037331.JPEG
264,n02113186,ILSVRC2012_val_00013557.JPEG
563,n03388183,ILSVRC2012_val_00021816.JPEG
749,n04033901,ILSVRC2012_val_00038824.JPEG
948,n07742313,ILSVRC2012_val_00039090.JPEG
264,n02113186,ILSVRC2012_val_00013309.JPEG
448,n02843684,ILSVRC2012_val_00034726.JPEG
592,n03492542,ILSVRC2012_val_00025010.JPEG
533,n03207743,ILSVRC2012_val_00012072.JPEG
289,n02128757,ILSVRC2012_val_00000233.JPEG
335,n02356798,ILSVRC2012_val_00006392.JPEG
543,n03255030,ILSVRC2012_val_00042471.JPEG
965,n07880968,ILSVRC2012_val_00026100.JPEG
519,n03127925,ILSVRC2012_val_00027175.JPEG
743,n04005630,ILSVRC2012_val_00023901.JPEG
952,n07753113,ILSVRC2012_val_00024339.JPEG
858,n04435653,ILSVRC2012_val_00018247.JPEG
780,n04147183,ILSVRC2012_val_00012054.JPEG
687,n03854065,ILSVRC2012_val_00010816.JPEG
79,n01784675,ILSVRC2012_val_00015641.JPEG
447,n02841315,ILSVRC2012_val_00008614.JPEG
778,n04141975,ILSVRC2012_val_00014401.JPEG
850,n04399382,ILSVRC2012_val_00041194.JPEG
632,n03691459,ILSVRC2012_val_00000783.JPEG
45,n01692333,ILSVRC2012_val_00043110.JPEG
394,n02640242,ILSVRC2012_val_00036834.JPEG
225,n02105162,ILSVRC2012_val_00012708.JPEG
561,n03384352,ILSVRC2012_val_00038470.JPEG
436,n02814533,ILSVRC2012_val_00020038.JPEG
148,n02071294,ILSVRC2012_val_00024324.JPEG
186,n02094258,ILSVRC2012_val_00038457.JPEG
3,n01491361,ILSVRC2012_val_00048890.JPEG
570,n03424325,ILSVRC2012_val_00007669.JPEG
680,n03825788,ILSVRC2012_val_00021976.JPEG
304,n02169497,ILSVRC2012_val_00034190.JPEG
972,n09246464,ILSVRC2012_val_00048166.JPEG
588,n03482405,ILSVRC2012_val_00015938.JPEG
760,n04070727,ILSVRC2012_val_00014411.JPEG
124,n01985128,ILSVRC2012_val_00028073.JPEG
430,n02802426,ILSVRC2012_val_00048284.JPEG
888,n04532670,ILSVRC2012_val_00000475.JPEG
195,n02096585,ILSVRC2012_val_00014729.JPEG
89,n01819313,ILSVRC2012_val_00042665.JPEG
964,n07875152,ILSVRC2012_val_00046364.JPEG
109,n01917289,ILSVRC2012_val_00013079.JPEG
885,n04525038,ILSVRC2012_val_00025160.JPEG
37,n01669191,ILSVRC2012_val_00037560.JPEG
905,n04590129,ILSVRC2012_val_00041315.JPEG
932,n07695742,ILSVRC2012_val_00013493.JPEG
81,n01796340,ILSVRC2012_val_00006221.JPEG
510,n03095699,ILSVRC2012_val_00002748.JPEG
22,n01614925,ILSVRC2012_val_00010889.JPEG
299,n02138441,ILSVRC2012_val_00032687.JPEG
286,n02125311,ILSVRC2012_val_00020973.JPEG
801,n04251144,ILSVRC2012_val_00024152.JPEG
994,n13040303,ILSVRC2012_val_00029304.JPEG
465,n02916936,ILSVRC2012_val_00007944.JPEG
858,n04435653,ILSVRC2012_val_00006917.JPEG
938,n07715103,ILSVRC2012_val_00010591.JPEG
902,n04579432,ILSVRC2012_val_00035203.JPEG
48,n01695060,ILSVRC2012_val_00031277.JPEG
930,n07684084,ILSVRC2012_val_00042395.JPEG
417,n02782093,ILSVRC2012_val_00031463.JPEG
930,n07684084,ILSVRC2012_val_00031763.JPEG
682,n03837869,ILSVRC2012_val_00013406.JPEG
646,n03733281,ILSVRC2012_val_00041328.JPEG
547,n03272562,ILSVRC2012_val_00016175.JPEG
591,n03485794,ILSVRC2012_val_00036754.JPEG
688,n03857828,ILSVRC2012_val_00022455.JPEG
241,n02108000,ILSVRC2012_val_00048636.JPEG
451,n02865351,ILSVRC2012_val_00048004.JPEG
732,n03976467,ILSVRC2012_val_00011833.JPEG
956,n07760859,ILSVRC2012_val_00004368.JPEG
781,n04149813,ILSVRC2012_val_00013942.JPEG
244,n02108551,ILSVRC2012_val_00025617.JPEG
356,n02441942,ILSVRC2012_val_00048496.JPEG
179,n02093256,ILSVRC2012_val_00032018.JPEG
815,n04275548,ILSVRC2012_val_00031773.JPEG
718,n03933933,ILSVRC2012_val_00043682.JPEG
229,n02105641,ILSVRC2012_val_00008774.JPEG
24,n01622779,ILSVRC2012_val_00021133.JPEG
230,n02105855,ILSVRC2012_val_00032656.JPEG
183,n02093859,ILSVRC2012_val_00015610.JPEG
853,n04417672,ILSVRC2012_val_00020017.JPEG
115,n01950731,ILSVRC2012_val_00044991.JPEG
357,n02442845,ILSVRC2012_val_00037447.JPEG
918,n06785654,ILSVRC2012_val_00012126.JPEG
461,n02895154,ILSVRC2012_val_00028645.JPEG
872,n04485082,ILSVRC2012_val_00011731.JPEG
147,n02066245,ILSVRC2012_val_00033901.JPEG
629,n03676483,ILSVRC2012_val_00001914.JPEG
76,n01774750,ILSVRC2012_val_00036506.JPEG
716,n03930313,ILSVRC2012_val_00013952.JPEG
93,n01829413,ILSVRC2012_val_00036988.JPEG
127,n02002556,ILSVRC2012_val_00048606.JPEG
671,n03792782,ILSVRC2012_val_00032009.JPEG
169,n02090622,ILSVRC2012_val_00005021.JPEG
796,n04229816,ILSVRC2012_val_00008102.JPEG
14,n01537544,ILSVRC2012_val_00028024.JPEG
981,n09835506,ILSVRC2012_val_00039644.JPEG
591,n03485794,ILSVRC2012_val_00011796.JPEG
54,n01729322,ILSVRC2012_val_00015046.JPEG
832,n04346328,ILSVRC2012_val_00011106.JPEG
70,n01770081,ILSVRC2012_val_00019485.JPEG
746,n04019541,ILSVRC2012_val_00019105.JPEG
683,n03838899,ILSVRC2012_val_00026306.JPEG
902,n04579432,ILSVRC2012_val_00018732.JPEG
267,n02113799,ILSVRC2012_val_00014975.JPEG
310,n02219486,ILSVRC2012_val_00011617.JPEG
289,n02128757,ILSVRC2012_val_00019816.JPEG
956,n07760859,ILSVRC2012_val_00015400.JPEG
892,n04548280,ILSVRC2012_val_00030330.JPEG
876,n04493381,ILSVRC2012_val_00018399.JPEG
397,n02655020,ILSVRC2012_val_00008730.JPEG
569,n03417042,ILSVRC2012_val_00013958.JPEG
480,n02977058,ILSVRC2012_val_00008073.JPEG
86,n01807496,ILSVRC2012_val_00042564.JPEG
20,n01601694,ILSVRC2012_val_00000962.JPEG
875,n04487394,ILSVRC2012_val_00044033.JPEG
350,n02417914,ILSVRC2012_val_00032672.JPEG
785,n04162706,ILSVRC2012_val_00009252.JPEG
187,n02094433,ILSVRC2012_val_00024206.JPEG
707,n03902125,ILSVRC2012_val_00044177.JPEG
632,n03691459,ILSVRC2012_val_00016702.JPEG
760,n04070727,ILSVRC2012_val_00023711.JPEG
866,n04465501,ILSVRC2012_val_00017040.JPEG
853,n04417672,ILSVRC2012_val_00036902.JPEG
411,n02730930,ILSVRC2012_val_00027993.JPEG
315,n02236044,ILSVRC2012_val_00004091.JPEG
559,n03376595,ILSVRC2012_val_00043377.JPEG
96,n01843383,ILSVRC2012_val_00049553.JPEG
317,n02259212,ILSVRC2012_val_00035295.JPEG
183,n02093859,ILSVRC2012_val_00036491.JPEG
693,n03873416,ILSVRC2012_val_00037011.JPEG
644,n03729826,ILSVRC2012_val_00045835.JPEG
136,n02017213,ILSVRC2012_val_00032538.JPEG
268,n02113978,ILSVRC2012_val_00038583.JPEG
393,n02607072,ILSVRC2012_val_00001176.JPEG
412,n02747177,ILSVRC2012_val_00000422.JPEG
439,n02817516,ILSVRC2012_val_00049228.JPEG
668,n03788195,ILSVRC2012_val_00009131.JPEG
185,n02094114,ILSVRC2012_val_00020814.JPEG
152,n02085782,ILSVRC2012_val_00036890.JPEG
123,n01984695,ILSVRC2012_val_00012455.JPEG
537,n03218198,ILSVRC2012_val_00042495.JPEG
421,n02788148,ILSVRC2012_val_00025392.JPEG
319,n02268443,ILSVRC2012_val_00013994.JPEG
821,n04311004,ILSVRC2012_val_00005992.JPEG
305,n02172182,ILSVRC2012_val_00029856.JPEG
338,n02364673,ILSVRC2012_val_00024745.JPEG
315,n02236044,ILSVRC2012_val_00025089.JPEG
306,n02174001,ILSVRC2012_val_00014060.JPEG
583,n03467068,ILSVRC2012_val_00047008.JPEG
696,n03876231,ILSVRC2012_val_00005694.JPEG
37,n01669191,ILSVRC2012_val_00009376.JPEG
115,n01950731,ILSVRC2012_val_00022321.JPEG
81,n01796340,ILSVRC2012_val_00022769.JPEG
687,n03854065,ILSVRC2012_val_00047068.JPEG
537,n03218198,ILSVRC2012_val_00041188.JPEG
960,n07836838,ILSVRC2012_val_00042263.JPEG
780,n04147183,ILSVRC2012_val_00036163.JPEG
442,n02825657,ILSVRC2012_val_00019598.JPEG
850,n04399382,ILSVRC2012_val_00004769.JPEG
449,n02859443,ILSVRC2012_val_00026392.JPEG
138,n02018795,ILSVRC2012_val_00029510.JPEG
479,n02974003,ILSVRC2012_val_00007384.JPEG
406,n02699494,ILSVRC2012_val_00021990.JPEG
186,n02094258,ILSVRC2012_val_00047449.JPEG
628,n03673027,ILSVRC2012_val_00006026.JPEG
333,n02342885,ILSVRC2012_val_00017445.JPEG
682,n03837869,ILSVRC2012_val_00005993.JPEG
133,n02011460,ILSVRC2012_val_00012402.JPEG
792,n04208210,ILSVRC2012_val_00026621.JPEG
859,n04442312,ILSVRC2012_val_00040041.JPEG
940,n07716906,ILSVRC2012_val_00022147.JPEG
399,n02667093,ILSVRC2012_val_00008504.JPEG
362,n02447366,ILSVRC2012_val_00039103.JPEG
603,n03538406,ILSVRC2012_val_00049039.JPEG
943,n07718472,ILSVRC2012_val_00023388.JPEG
517,n03126707,ILSVRC2012_val_00000020.JPEG
959,n07831146,ILSVRC2012_val_00034117.JPEG
458,n02892201,ILSVRC2012_val_00028137.JPEG
518,n03127747,ILSVRC2012_val_00016289.JPEG
914,n04612504,ILSVRC2012_val_00035734.JPEG
326,n02281787,ILSVRC2012_val_00045620.JPEG
22,n01614925,ILSVRC2012_val_00037795.JPEG
347,n02410509,ILSVRC2012_val_00018349.JPEG
72,n01773157,ILSVRC2012_val_00001053.JPEG
975,n09332890,ILSVRC2012_val_00040012.JPEG
262,n02112706,ILSVRC2012_val_00034893.JPEG
12,n01532829,ILSVRC2012_val_00001556.JPEG
610,n03595614,ILSVRC2012_val_00019141.JPEG
769,n04118776,ILSVRC2012_val_00025865.JPEG
17,n01580077,ILSVRC2012_val_00026465.JPEG
913,n04606251,ILSVRC2012_val_00038015.JPEG
983,n10565667,ILSVRC2012_val_00033855.JPEG
908,n04592741,ILSVRC2012_val_00031123.JPEG
953,n07753275,ILSVRC2012_val_00020416.JPEG
873,n04486054,ILSVRC2012_val_00030164.JPEG
314,n02233338,ILSVRC2012_val_00022874.JPEG
941,n07717410,ILSVRC2012_val_00044960.JPEG
433,n02807133,ILSVRC2012_val_00048300.JPEG
232,n02106166,ILSVRC2012_val_00036445.JPEG
912,n04604644,ILSVRC2012_val_00022100.JPEG
802,n04252077,ILSVRC2012_val_00042114.JPEG
304,n02169497,ILSVRC2012_val_00015802.JPEG
210,n02100236,ILSVRC2012_val_00016029.JPEG
59,n01739381,ILSVRC2012_val_00002439.JPEG
829,n04335435,ILSVRC2012_val_00024430.JPEG
4,n01494475,ILSVRC2012_val_00007405.JPEG
315,n02236044,ILSVRC2012_val_00013395.JPEG
451,n02865351,ILSVRC2012_val_00025321.JPEG
204,n02098413,ILSVRC2012_val_00006609.JPEG
768,n04118538,ILSVRC2012_val_00038271.JPEG
70,n01770081,ILSVRC2012_val_00016507.JPEG
130,n02007558,ILSVRC2012_val_00037486.JPEG
115,n01950731,ILSVRC2012_val_00039915.JPEG
223,n02104365,ILSVRC2012_val_00008979.JPEG
798,n04238763,ILSVRC2012_val_00010211.JPEG
207,n02099601,ILSVRC2012_val_00007629.JPEG
275,n02116738,ILSVRC2012_val_00044707.JPEG
292,n02129604,ILSVRC2012_val_00002601.JPEG
449,n02859443,ILSVRC2012_val_00038972.JPEG
614,n03617480,ILSVRC2012_val_00020146.JPEG
690,n03868242,ILSVRC2012_val_00046812.JPEG
574,n03445777,ILSVRC2012_val_00023215.JPEG
182,n02093754,ILSVRC2012_val_00004511.JPEG
53,n01728920,ILSVRC2012_val_00007795.JPEG
268,n02113978,ILSVRC2012_val_00013045.JPEG
274,n02115913,ILSVRC2012_val_00035811.JPEG
11,n01531178,ILSVRC2012_val_00016538.JPEG
356,n02441942,ILSVRC2012_val_00024239.JPEG
605,n03584254,ILSVRC2012_val_00006568.JPEG
756,n04049303,ILSVRC2012_val_00036623.JPEG
766,n04111531,ILSVRC2012_val_00022348.JPEG
430,n02802426,ILSVRC2012_val_00042222.JPEG
188,n02095314,ILSVRC2012_val_00020399.JPEG
279,n02120079,ILSVRC2012_val_00022888.JPEG
420,n02787622,ILSVRC2012_val_00049293.JPEG
399,n02667093,ILSVRC2012_val_00041090.JPEG
125,n01986214,ILSVRC2012_val_00005268.JPEG
998,n13133613,ILSVRC2012_val_00008440.JPEG
736,n03982430,ILSVRC2012_val_00030301.JPEG
472,n02951358,ILSVRC2012_val_00007438.JPEG
229,n02105641,ILSVRC2012_val_00041384.JPEG
721,n03938244,ILSVRC2012_val_00015615.JPEG
605,n03584254,ILSVRC2012_val_00045699.JPEG
167,n02089973,ILSVRC2012_val_00018649.JPEG
16,n01560419,ILSVRC2012_val_00018672.JPEG
180,n02093428,ILSVRC2012_val_00008303.JPEG
407,n02701002,ILSVRC2012_val_00025443.JPEG
708,n03903868,ILSVRC2012_val_00004925.JPEG
203,n02098286,ILSVRC2012_val_00013573.JPEG
945,n07720875,ILSVRC2012_val_00001374.JPEG
547,n03272562,ILSVRC2012_val_00021603.JPEG
354,n02437312,ILSVRC2012_val_00013383.JPEG
95,n01843065,ILSVRC2012_val_00039988.JPEG
104,n01877812,ILSVRC2012_val_00031435.JPEG
